call_id,customer_id,phone_number_id,source_id,call_duration
3899,1,3,4,314
3900,1,3,4,70
3901,1,3,4,932
3902,1,3,4,407
3903,1,3,4,831
3904,1,3,4,39
3905,1,3,4,73
3906,1,3,4,552
3907,1,3,4,998
3908,1,3,4,448
3909,1,3,4,794
3910,1,3,4,660
3911,1,3,4,473
3912,1,3,4,541
3913,1,3,4,374
3914,1,3,4,992
3915,1,3,4,579
3916,1,3,4,559
3917,1,3,4,634
3918,1,3,4,76
3919,1,3,4,84
3920,1,3,4,862
3921,1,3,4,619
3922,1,3,4,292
3923,1,3,4,293
3924,1,3,4,279
3925,1,3,4,458
3926,1,3,4,273
3927,1,3,4,442
3928,1,3,4,303
3929,1,3,4,728
3930,1,3,4,700
3931,1,3,4,352
3932,1,3,4,459
3933,1,3,4,899
3934,1,3,4,505
3935,1,3,4,954
3936,1,3,4,280
3937,1,3,4,170
3938,1,3,4,126
3939,1,3,4,825
3940,1,3,4,999
3941,1,3,4,630
3942,1,3,4,907
3943,1,3,4,474
3944,1,3,4,299
3945,1,3,4,35
3946,1,3,4,12
3947,1,3,4,76
3948,1,3,4,345
3949,1,3,4,130
3950,1,3,4,92
3951,1,3,4,434
3952,1,3,4,338
3953,1,3,4,446
3954,1,3,4,361
3955,1,3,4,375
3956,1,3,4,938
3957,1,3,4,904
3958,1,3,4,444
3959,1,3,4,762
3960,1,3,4,685
3961,1,3,4,265
3962,1,3,4,26
3963,1,3,4,325
3964,1,3,4,974
3965,1,3,4,685
3966,1,3,4,532
3967,1,3,4,877
3968,1,3,4,722
3969,1,3,4,150
3970,1,3,4,255
3971,1,3,4,392
3972,1,3,4,45
3973,1,3,4,743
3974,1,3,4,50
3975,1,3,4,844
3976,1,3,4,420
3977,1,3,4,340
3978,1,3,4,678
3979,1,3,4,288
3980,1,3,4,286
3981,1,3,4,493
3982,1,3,4,724
3983,1,3,4,103
3984,1,3,4,980
3985,1,3,4,584
3986,1,3,4,234
3987,1,3,4,55
3988,1,3,4,656
3989,1,3,4,708
3990,1,3,4,595
3991,1,3,4,909
3992,1,3,4,565
3993,1,3,4,836
3994,1,3,4,616
3995,1,3,4,936
3996,1,3,4,631
3997,1,3,4,955
3998,1,3,4,172
3999,1,3,4,568
4000,1,3,4,56
4001,1,3,4,206
4002,1,3,4,835
4003,1,3,4,367
4004,1,3,4,870
4005,1,3,4,280
4006,1,3,4,493
4007,1,3,4,111
4008,1,3,4,427
4009,1,3,4,439
4010,1,3,4,122
4011,1,3,4,903
4012,1,3,4,8
4013,1,3,4,689
4014,1,3,4,975
4015,1,3,4,209
4016,1,3,4,18
4017,1,3,4,482
4018,1,3,4,584
4019,1,3,4,639
4020,1,3,4,53
4021,1,3,4,187
4022,1,3,4,343
4023,1,3,4,551
4024,1,3,4,995
4025,1,3,4,439
4026,1,3,4,386
4027,1,3,4,786
4028,1,3,4,612
4029,1,3,4,48
4030,1,3,4,612
4031,1,3,4,407
4032,1,3,4,259
4033,1,3,4,91
4034,1,3,4,998
4035,1,3,4,290
4036,1,3,4,433
4037,1,3,4,469
4038,1,3,4,178
4039,1,3,4,688
4040,1,3,4,157
4041,1,3,4,755
4042,1,3,4,595
4043,1,3,4,472
4044,1,3,4,277
4045,1,3,4,383
4046,1,3,4,747
4047,1,3,4,82
4048,1,3,4,389
4049,1,3,4,264
4050,1,3,4,991
4051,1,3,4,512
4052,1,3,4,507
4053,1,3,4,570
4054,1,3,4,211
4055,1,3,4,369
4056,1,3,4,669
4057,1,3,4,883
4058,1,3,4,416
4059,1,3,4,623
4060,1,3,4,325
4061,1,3,4,397
4062,1,3,4,427
4063,1,3,4,779
4064,1,3,4,127
4065,1,3,4,120
4066,1,3,4,457
4067,1,3,4,871
4068,1,3,4,548
4069,1,3,4,608
4070,1,3,4,705
4071,1,3,4,336
4072,1,3,4,168
4073,1,3,4,977
4074,1,3,4,987
4075,1,3,4,454
4076,1,3,4,556
4077,1,3,4,67
4078,1,3,4,770
4079,1,3,4,478
4080,1,3,4,540
4081,1,3,4,608
4082,1,3,4,103
4083,1,3,4,67
4084,1,3,4,418
4085,1,3,4,412
4086,1,3,4,901
4087,1,3,4,722
4088,1,3,4,171
4089,1,3,4,396
4090,1,3,4,772
4091,1,3,4,19
4092,1,3,4,347
4093,1,3,4,180
4094,1,3,4,472
4095,1,3,4,888
4096,1,3,4,496
4097,1,3,4,863
4098,1,3,4,581
4099,1,3,4,869
4100,1,3,4,511
4101,1,3,4,561
4102,1,3,4,447
4103,1,3,4,629
4104,1,3,4,831
4105,1,3,4,96
4106,1,3,4,223
4107,1,3,4,737
4108,1,3,4,105
4109,1,3,4,472
4110,1,3,4,679
4111,1,3,4,514
4112,1,3,4,940
4113,1,3,4,9
4114,1,3,4,669
4115,1,3,4,818
4116,1,3,4,833
4117,1,3,4,900
4118,1,3,4,12
4119,1,3,4,797
4120,1,3,4,263
4121,1,3,4,923
4122,1,3,4,700
4123,1,3,4,749
4124,1,3,4,931
4125,1,3,4,447
4126,1,3,4,41
4127,1,3,4,810
4128,1,3,4,868
4129,1,3,4,881
4130,1,3,4,390
4131,1,3,4,26
4132,1,3,4,488
4133,1,3,4,897
4134,1,3,4,456
4135,1,3,4,373
4136,1,3,4,896
4137,1,3,4,448
4138,1,3,4,563
4139,1,3,4,7
4140,1,3,4,24
4141,1,3,4,62
4142,1,3,4,695
4143,1,3,4,500
4144,1,3,4,895
4145,1,3,4,849
4146,1,3,4,866
4147,1,3,4,18
4148,1,3,4,608
4149,1,3,4,88
4150,1,3,4,91
4151,1,3,4,672
4152,1,3,4,975
4153,1,3,4,290
4154,1,3,4,826
4155,1,3,4,567
4156,1,3,4,724
4157,1,3,4,593
4158,1,3,4,685
4159,1,3,4,965
4160,1,3,4,857
4161,1,3,4,706
4162,1,3,4,892
4163,1,3,4,745
4164,1,3,4,835
4165,1,3,4,431
4166,1,3,4,169
4167,1,3,4,519
4168,1,3,4,362
4169,1,3,4,854
4170,1,3,4,741
4171,1,3,4,575
4172,1,3,4,108
4173,1,3,4,806
4174,1,3,4,991
4175,1,3,4,29
4176,1,3,4,108
4177,1,3,4,413
4178,1,3,4,669
4179,1,3,4,810
4180,1,3,4,97
4181,1,3,4,219
4182,1,3,4,610
4183,1,3,4,980
4184,1,3,4,201
4185,1,3,4,205
4186,1,3,4,316
4187,1,3,4,582
4188,1,3,4,9
4189,1,3,4,815
4190,1,3,4,670
4191,1,3,4,939
4192,1,3,4,445
4193,1,3,4,429
4194,1,3,4,655
4195,1,3,4,656
4196,1,3,4,158
4197,1,3,4,590
4198,1,3,4,484
4199,1,3,4,38
4200,1,3,4,438
4201,1,3,4,855
4202,1,3,4,171
4203,1,3,4,461
4204,1,3,4,571
4205,1,3,4,643
4206,1,3,4,154
4207,1,3,4,140
4208,1,3,4,286
4209,1,3,4,357
4210,1,3,4,671
4211,1,3,4,147
4212,1,3,4,398
4213,1,3,4,605
4214,1,3,4,90
4215,1,3,4,266
4216,1,3,4,276
4217,1,3,4,166
4218,1,3,4,529
4219,1,3,4,970
4220,1,3,4,622
4221,1,3,4,945
4222,1,3,4,680
4223,1,3,4,334
4224,1,3,4,242
4225,1,3,4,478
4226,1,3,4,183
4227,1,3,4,518
4228,1,3,4,42
4229,1,3,4,866
4230,1,3,4,838
4231,1,3,4,410
4232,1,3,4,188
4233,1,3,4,399
4234,1,3,4,947
4235,1,3,4,276
4236,1,3,4,203
4237,1,3,4,926
4238,1,3,4,836
4239,1,3,4,70
4240,1,3,4,388
4241,1,3,4,430
4242,1,3,4,160
4243,1,3,4,436
4244,1,3,4,822
4245,1,3,4,554
4246,1,3,4,845
4247,1,3,4,583
4248,1,3,4,913
4249,1,3,4,992
4250,1,3,4,598
4251,1,3,4,599
4252,1,3,4,837
4253,1,3,4,119
4254,1,3,4,503
4255,1,3,4,804
4256,1,3,4,38
4257,1,3,4,560
4258,1,3,4,142
4259,1,3,4,83
4260,1,3,4,906
4261,1,3,4,847
4262,1,3,4,535
4263,1,3,4,285
4264,1,3,4,767
4265,1,3,4,82
4266,1,3,4,143
4267,1,3,4,74
4268,1,3,4,642
4269,1,3,4,202
4270,1,3,4,237
4271,1,3,4,609
4272,1,3,4,845
4273,1,3,4,304
4274,1,3,4,673
4275,1,3,4,486
4276,1,3,4,137
4277,1,3,4,474
4278,1,3,4,400
4279,1,3,4,859
4280,1,3,4,102
4281,1,3,4,777
4282,1,3,4,190
4283,1,3,4,950
4284,1,3,4,467
4285,1,3,4,589
4286,1,3,4,634
4287,1,3,4,315
4288,1,3,4,823
4289,1,3,4,278
4290,1,3,4,7
4291,1,3,4,205
4292,1,3,4,697
4293,1,3,4,342
4294,1,3,4,667
4295,1,3,4,150
4296,1,3,4,595
4297,1,3,4,303
4298,1,3,4,848
4299,1,3,4,692
4300,1,3,4,241
4301,1,3,4,724
4302,1,3,4,375
4303,1,3,4,814
4304,1,3,4,967
4305,1,3,4,398
4306,1,3,4,88
4307,1,3,4,455
4308,1,3,4,428
4309,1,3,4,793
4310,1,3,4,272
4311,1,3,4,657
4312,1,3,4,33
4313,1,3,4,452
4314,1,3,4,168
4315,1,3,4,878
4316,1,3,4,523
4317,1,3,4,196
4318,1,3,4,415
4319,1,3,4,787
4320,1,3,4,580
4321,1,3,4,959
4322,1,3,4,931
4323,1,3,4,470
4324,1,3,4,238
4325,1,3,4,690
4326,1,3,4,383
4327,1,3,4,737
4328,1,3,4,986
4329,1,3,4,437
4330,1,3,4,754
4331,1,3,4,683
4332,1,3,4,755
4333,1,3,4,764
4334,1,3,4,393
4335,1,3,4,913
4336,1,3,4,418
4337,1,3,4,461
4338,1,3,4,63
4339,1,3,4,196
4340,1,3,4,420
4341,1,3,4,45
4342,1,3,4,550
4343,1,3,4,71
4344,1,3,4,308
4345,1,3,4,496
4346,1,3,4,557
4347,1,3,4,189
4348,1,3,4,814
4349,1,3,4,360
4350,1,3,4,158
4351,1,3,4,204
4352,1,3,4,82
4353,1,3,4,958
4354,1,3,4,414
4355,1,3,4,981
4356,1,3,4,617
4357,1,3,4,914
4358,1,3,4,761
4359,1,3,4,852
4360,1,3,4,567
4361,1,3,4,544
4362,1,3,4,825
4363,1,3,4,675
4364,1,3,4,930
4365,1,3,4,194
4366,1,3,4,627
4367,1,3,4,803
4368,1,3,4,577
4369,1,3,4,542
4370,1,3,4,769
4371,1,3,4,922
4372,1,3,4,461
4373,1,3,4,307
4374,1,3,4,793
4375,1,3,4,992
4376,1,3,4,136
4377,1,3,4,759
4378,1,3,4,666
4379,1,3,4,867
4380,1,3,4,925
4381,1,3,4,768
4382,1,3,4,705
4383,1,3,4,601
4384,1,3,4,221
4385,1,3,4,27
4386,1,3,4,841
4387,1,3,4,762
4388,1,3,4,767
4389,1,3,4,707
4390,1,3,4,151
4391,1,3,4,573
4392,1,3,4,921
4393,1,3,4,739
4394,1,3,4,694
4395,1,3,4,734
4396,1,3,4,593
4397,1,3,4,324
4398,1,3,4,819
4399,1,3,4,809
4400,1,3,4,123
4401,1,3,4,477
4402,1,3,4,307
4403,1,3,4,884
4404,1,3,4,912
4405,1,3,4,136
4406,1,3,4,180
4407,1,3,4,772
4408,1,3,4,239
4409,1,3,4,732
4410,1,3,4,431
4411,1,3,4,940
4412,1,3,4,7
4413,1,3,4,983
4414,1,3,4,5
4415,1,3,4,693
4416,1,3,4,765
4417,1,3,4,78
4418,1,3,4,579
4419,1,3,4,276
4420,1,3,4,421
4421,1,3,4,934
4422,1,3,4,778
4423,1,3,4,256
4424,1,3,4,339
4425,1,3,4,1000
4426,1,3,4,148
4427,1,3,4,743
4428,1,3,4,848
4429,1,3,4,920
4430,1,3,4,988
4431,1,3,4,143
4432,1,3,4,176
4433,1,3,4,813
4434,1,3,4,21
4435,1,3,4,309
4436,1,3,4,425
4437,1,3,4,961
4438,1,3,4,1
4439,1,3,4,392
4440,1,3,4,546
4441,1,3,4,472
4442,1,3,4,278
4443,1,3,4,697
4444,1,3,4,636
4445,1,3,4,915
4446,1,3,4,197
4447,1,3,4,479
4448,1,3,4,73
4449,1,3,4,961
4450,1,3,4,399
4451,1,3,4,120
4452,1,3,4,388
4453,1,3,4,303
4454,1,3,4,924
4455,1,3,4,524
4456,1,3,4,814
4457,1,3,4,11
4458,1,3,4,89
4459,1,3,4,415
4460,1,3,4,375
4461,1,3,4,27
4462,1,3,4,769
4463,1,3,4,716
4464,1,3,4,222
4465,1,3,4,318
4466,1,3,4,934
4467,1,3,4,146
4468,1,3,4,19
4469,1,3,4,320
4470,1,3,4,212
4471,1,3,4,851
4472,1,3,4,763
4473,1,3,4,545
4474,1,3,4,974
4475,1,3,4,978
4476,1,3,4,612
4477,1,3,4,743
4478,1,3,4,530
4479,1,3,4,344
4480,1,3,4,118
4481,1,3,4,841
4482,1,3,4,880
4483,1,3,4,927
4484,1,3,4,772
4485,1,3,4,305
4486,1,3,4,693
4487,1,3,4,397
4488,1,3,4,353
4489,1,3,4,607
4490,1,3,4,617
4491,1,3,4,81
4492,1,3,4,939
4493,1,3,4,980
4494,1,3,4,278
4495,1,3,4,969
4496,1,3,4,601
4497,1,3,4,174
4498,1,3,4,837
4499,1,3,4,556
4500,1,3,4,827
4501,1,3,4,677
4502,1,3,4,31
4503,1,3,4,91
4504,1,3,4,835
4505,1,3,4,856
4506,1,3,4,389
4507,1,3,4,393
4508,1,3,4,218
4509,1,3,4,245
4510,1,3,4,401
4511,1,3,4,612
4512,1,3,4,339
4513,1,3,4,835
4514,1,3,4,212
4515,1,3,4,310
4516,1,3,4,614
4517,1,3,4,230
4518,1,3,4,590
4519,1,3,4,919
4520,1,3,4,902
4521,1,3,4,591
4522,1,3,4,818
4523,1,3,4,77
4524,1,3,4,712
4525,1,3,4,430
4526,1,3,4,731
4527,1,3,4,654
4528,1,3,4,732
4529,1,3,4,787
4530,1,3,4,410
4531,1,3,4,501
4532,1,3,4,61
4533,1,3,4,557
4534,1,3,4,147
4535,1,3,4,825
4536,1,3,4,173
4537,1,3,4,290
4538,1,3,4,755
4539,1,3,4,271
4540,1,3,4,610
4541,1,3,4,136
4542,1,3,4,307
4543,1,3,4,518
4544,1,3,4,454
4545,1,3,4,842
4546,1,3,4,297
4547,1,3,4,120
4548,1,3,4,860
4549,1,3,4,880
4550,1,3,4,519
4551,1,3,4,488
4552,1,3,4,346
4553,1,3,4,398
4554,1,3,4,996
4555,1,3,4,673
4556,1,3,4,576
4557,1,3,4,584
4558,1,3,4,79
4559,1,3,4,366
4560,1,3,4,235
4561,1,3,4,156
4562,1,3,4,387
4563,1,3,4,992
4564,1,3,4,621
4565,1,3,4,350
4566,1,3,4,707
4567,1,3,4,982
4568,1,3,4,571
4569,1,3,4,699
4570,1,3,4,39
4571,1,3,4,266
4572,1,3,4,644
4573,1,3,4,756
4574,1,3,4,160
4575,1,3,4,449
4576,1,3,4,877
4577,1,3,4,423
4578,1,3,4,903
4579,1,3,4,96
4580,1,3,4,899
4581,1,3,4,17
4582,1,3,4,70
4583,1,3,4,166
4584,1,3,4,350
4585,1,3,4,601
4586,1,3,4,165
4587,1,3,4,818
4588,1,3,4,804
4589,1,3,4,125
4590,1,3,4,190
4591,1,3,4,702
4592,1,3,4,48
4593,1,3,4,814
4594,1,3,4,45
4595,1,3,4,310
4596,1,3,4,0
4597,1,3,4,178
4598,1,3,4,436
4599,1,3,4,614
4600,1,3,4,913
4601,1,3,4,224
4602,1,3,4,901
4603,1,3,4,233
4604,1,3,4,853
4605,1,3,4,710
4606,1,3,4,332
4607,1,3,4,934
4608,1,3,4,109
4609,1,3,4,571
4610,1,3,4,527
4611,1,3,4,330
4612,1,3,4,394
4613,1,3,4,778
4614,1,3,4,10
4615,1,3,4,417
4616,1,3,4,983
4617,1,3,4,748
4618,1,3,4,642
4619,1,3,4,396
4620,1,3,4,594
4621,1,3,4,828
4622,1,3,4,458
4623,1,3,4,726
4624,1,3,4,910
4625,1,3,4,653
4626,1,3,4,687
4627,1,3,4,381
4628,1,3,4,203
4629,1,3,4,709
4630,1,3,4,492
4631,1,3,4,211
4632,1,3,4,96
4633,1,3,4,698
4634,1,3,4,215
4635,1,3,4,39
4636,1,3,4,982
4637,1,3,4,0
4638,1,3,4,661
4639,1,3,4,926
4640,1,3,4,883
4641,1,3,4,118
4642,1,3,4,22
4643,1,3,4,116
4644,1,3,4,879
4645,1,3,4,899
4646,1,3,4,400
4647,1,3,4,896
4648,1,3,4,112
4649,1,3,4,150
4650,1,3,4,369
4651,1,3,4,306
4652,1,3,4,202
4653,1,3,4,494
4654,1,3,4,687
4655,1,3,4,382
4656,1,3,4,33
4657,1,3,4,554
4658,1,3,4,845
4659,1,3,4,413
4660,1,3,4,3
4661,1,3,4,957
4662,1,3,4,324
4663,1,3,4,492
4664,1,3,4,939
4665,1,3,4,133
4666,1,3,4,647
4667,1,3,4,365
4668,1,3,4,212
4669,1,3,4,77
4670,1,3,4,718
4671,1,3,4,720
4672,1,3,4,474
4673,1,3,4,975
4674,1,3,4,694
4675,1,3,4,142
4676,1,3,4,603
4677,1,3,4,846
4678,1,3,4,192
4679,1,3,4,999
4680,1,3,4,669
4681,1,3,4,850
4682,1,3,4,993
4683,1,3,4,869
4684,1,3,4,328
4685,1,3,4,482
4686,1,3,4,562
4687,1,3,4,535
4688,1,3,4,668
4689,1,3,4,365
4690,1,3,4,343
4691,1,3,4,981
4692,1,3,4,756
4693,1,3,4,49
4694,1,3,4,344
4695,1,3,4,72
4696,1,3,4,344
4697,1,3,4,959
4698,1,3,4,26
4699,1,3,4,441
4700,1,3,4,621
4701,1,3,4,141
4702,1,3,4,296
4703,1,3,4,562
4704,1,3,4,413
4705,1,3,4,889
4706,1,3,4,846
4707,1,3,4,766
4708,1,3,4,433
4709,1,3,4,275
4710,1,3,4,350
4711,1,3,4,300
4712,1,3,4,808
4713,1,3,4,606
4714,1,3,4,752
4715,1,3,4,214
4716,1,3,4,388
4717,1,3,4,396
4718,1,3,4,261
4719,1,3,4,335
4720,1,3,4,26
4721,1,3,4,393
4722,1,3,4,593
4723,1,3,4,64
4724,1,3,4,528
4725,1,3,4,259
4726,1,3,4,58
4727,1,3,4,169
4728,1,3,4,120
4729,1,3,4,910
4730,1,3,4,983
4731,1,3,4,321
4732,1,3,4,82
4733,1,3,4,535
4734,1,3,4,476
4735,1,3,4,414
4736,1,3,4,863
4737,1,3,4,806
4738,1,3,4,185
4739,1,3,4,802
4740,1,3,4,395
4741,1,3,4,655
4742,1,3,4,773
4743,1,3,4,69
4744,1,3,4,69
4745,1,3,4,742
4746,1,3,4,908
4747,1,3,4,187
4748,1,3,4,432
4749,1,3,4,389
4750,1,3,4,712
4751,1,3,4,99
4752,1,3,4,169
4753,1,3,4,810
4754,1,3,4,864
4755,1,3,4,786
4756,1,3,4,250
4757,1,3,4,347
4758,1,3,4,359
4759,1,3,4,303
4760,1,3,4,51
4761,1,3,4,583
4762,1,3,4,556
4763,1,3,4,857
4764,1,3,4,884
4765,1,3,4,856
4766,1,3,4,112
4767,1,3,4,256
4768,1,3,4,558
4769,1,3,4,732
4770,1,3,4,462
4771,1,3,4,876
4772,1,3,4,342
4773,1,3,4,673
4774,1,3,4,436
4775,1,3,4,570
4776,1,3,4,373
4777,1,3,4,37
4778,1,3,4,373
4779,1,3,4,868
4780,1,3,4,982
4781,1,3,4,830
4782,1,3,4,886
4783,1,3,4,522
4784,1,3,4,492
4785,1,3,4,970
4786,1,3,4,714
4787,1,3,4,771
4788,1,3,4,457
4789,1,3,4,802
4790,1,3,4,345
4791,1,3,4,591
4792,1,3,4,793
4793,1,3,4,60
4794,1,3,4,678
4795,1,3,4,108
4796,1,3,4,367
4797,1,3,4,918
4798,1,3,4,860
4799,1,3,4,38
4800,1,3,4,665
4801,1,3,4,11
4802,1,3,4,247
4803,1,3,4,549
4804,1,3,4,461
4805,1,3,4,798
4806,1,3,4,565
4807,1,3,4,154
4808,1,3,4,330
4809,1,3,4,288
4810,1,3,4,265
4811,1,3,4,954
4812,1,3,4,838
4813,1,3,4,932
4814,1,3,4,920
4815,1,3,4,746
4816,1,3,4,771
4817,1,3,4,389
4818,1,3,4,30
4819,1,3,4,664
4820,1,3,4,968
4821,1,3,4,269
4822,1,3,4,476
4823,1,3,4,319
4824,1,3,4,57
4825,1,3,4,742
4826,1,3,4,653
4827,1,3,4,779
4828,1,3,4,584
4829,1,3,4,379
4830,1,3,4,3
4831,1,3,4,994
4832,1,3,4,566
4833,1,3,4,78
4834,1,3,4,854
4835,1,3,4,285
4836,1,3,4,383
4837,1,3,4,521
4838,1,3,4,141
4839,1,3,4,112
4840,1,3,4,231
4841,1,3,4,766
4842,1,3,4,992
4843,1,3,4,118
4844,1,3,4,392
4845,1,3,4,206
4846,1,3,4,266
4847,1,3,4,613
4848,1,3,4,341
4849,1,3,4,714
4850,1,3,4,729
4851,1,3,4,761
4852,1,3,4,731
4853,1,3,4,947
4854,1,3,4,736
4855,1,3,4,722
4856,1,3,4,354
4857,1,3,4,349
4858,1,3,4,586
4859,1,3,4,424
4860,1,3,4,716
4861,1,3,4,932
4862,1,3,4,798
4863,1,3,4,24
4864,1,3,4,824
4865,1,3,4,819
4866,1,3,4,347
4867,1,3,4,464
4868,1,3,4,400
4869,1,3,4,352
4870,1,3,4,925
4871,1,3,4,134
4872,1,3,4,238
4873,1,3,4,297
4874,1,3,4,918
4875,1,3,4,953
4876,1,3,4,595
4877,1,3,4,794
4878,1,3,4,915
4879,1,3,4,501
4880,1,3,4,597
4881,1,3,4,881
4882,1,3,4,158
4883,1,3,4,884
4884,1,3,4,567
4885,1,3,4,215
4886,1,3,4,321
4887,1,3,4,255
4888,1,3,4,872
4889,1,3,4,830
4890,1,3,4,290
4891,1,3,4,971
4892,1,3,4,836
4893,1,3,4,713
4894,1,3,4,549
4895,1,3,4,294
4896,1,3,4,821
4897,1,3,4,453
4898,1,3,4,618
4899,1,3,4,915
4900,1,3,4,573
4901,1,3,4,24
4902,1,3,4,79
4903,1,3,4,608
4904,1,3,4,309
4905,1,3,4,691
4906,1,3,4,510
4907,1,3,4,707
4908,1,3,4,268
4909,1,3,4,792
4910,1,3,4,331
4911,1,3,4,521
4912,1,3,4,164
4913,1,3,4,614
4914,1,3,4,727
4915,1,3,4,150
4916,1,3,4,676
4917,1,3,4,548
4918,1,3,4,549
4919,1,3,4,697
4920,1,3,4,465
4921,1,3,4,527
4922,1,3,4,795
4923,1,3,4,162
4924,1,3,4,678
4925,1,3,4,77
4926,1,3,4,480
4927,1,3,4,81
4928,1,3,4,747
4929,1,3,4,549
4930,1,3,4,316
4931,1,3,4,399
4932,1,3,4,707
4933,1,3,4,568
4934,1,3,4,11
4935,1,3,4,468
4936,1,3,4,210
4937,1,3,4,361
4938,1,3,4,801
4939,1,3,4,227
4940,1,3,4,747
4941,1,3,4,705
4942,1,3,4,271
4943,1,3,4,669
4944,1,3,4,558
4945,1,3,4,670
4946,1,3,4,315
4947,1,3,4,285
4948,1,3,4,157
4949,1,3,4,450
4950,1,3,4,677
4951,1,3,4,352
4952,1,3,4,697
4953,1,3,4,511
4954,1,3,4,707
4955,1,3,4,614
4956,1,3,4,369
4957,1,3,4,601
4958,1,3,4,722
4959,1,3,4,176
4960,1,3,4,579
4961,1,3,4,361
4962,1,3,4,974
4963,1,3,4,662
4964,1,3,4,834
4965,1,3,4,111
4966,1,3,4,580
4967,1,3,4,139
4968,1,3,4,150
4969,1,3,4,967
4970,1,3,4,346
4971,1,3,4,264
4972,1,3,4,796
4973,1,3,4,317
4974,1,3,4,382
4975,1,3,4,556
4976,1,3,4,913
4977,1,3,4,857
4978,1,3,4,380
4979,1,3,4,506
4980,1,3,4,647
4981,1,3,4,939
4982,1,3,4,469
4983,1,3,4,250
4984,1,3,4,521
4985,1,3,4,166
4986,1,3,4,366
4987,1,3,4,48
4988,1,3,4,267
4989,1,3,4,950
4990,1,3,4,918
4991,1,3,4,129
4992,1,3,4,1
4993,1,3,4,872
4994,1,3,4,988
4995,1,3,4,700
4996,1,3,4,617
4997,1,3,4,486
4998,1,3,4,234
4999,1,3,4,234
5000,1,3,4,385
5001,1,3,4,953
5002,1,3,4,6
5003,1,3,4,313
5004,1,3,4,686
5005,1,3,4,458
5006,1,3,4,796
5007,1,3,4,693
5008,1,3,4,926
5009,1,3,4,245
5010,1,3,4,651
5011,1,3,4,0
5012,1,3,4,733
5013,1,3,4,611
5014,1,3,4,897
5015,1,3,4,115
5016,1,3,4,480
5017,1,3,4,379
5018,1,3,4,628
5019,1,3,4,905
5020,1,3,4,213
5021,1,3,4,388
5022,1,3,4,97
5023,1,3,4,782
5024,1,3,4,600
5025,1,3,4,678
5026,1,3,4,27
5027,1,3,4,237
5028,1,3,4,586
5029,1,3,4,178
5030,1,3,4,866
5031,1,3,4,874
5032,1,3,4,175
5033,1,3,4,348
5034,1,3,4,747
5035,1,3,4,398
5036,1,3,4,899
5037,1,3,4,215
5038,1,3,4,340
5039,1,3,4,775
5040,1,3,4,912
5041,1,3,4,587
5042,1,3,4,79
5043,1,3,4,904
5044,1,3,4,194
5045,1,3,4,32
5046,1,3,4,650
5047,1,3,4,877
5048,1,3,4,389
5049,1,3,4,588
5050,1,3,4,142
5051,1,3,4,408
5052,1,3,4,90
5053,1,3,4,252
5054,1,3,4,506
5055,1,3,4,872
5056,1,3,4,582
5057,1,3,4,847
5058,1,3,4,631
5059,1,3,4,869
5060,1,3,4,587
5061,1,3,4,549
5062,1,3,4,46
5063,1,3,4,778
5064,1,3,4,910
5065,1,3,4,240
5066,1,3,4,234
5067,1,3,4,520
5068,1,3,4,632
5069,1,3,4,58
5070,1,3,4,636
5071,1,3,4,210
5072,1,3,4,365
5073,1,3,4,148
5074,1,3,4,554
5075,1,3,4,840
5076,1,3,4,675
5077,1,3,4,793
5078,1,3,4,292
5079,1,3,4,810
5080,1,3,4,803
5081,1,3,4,2
5082,1,3,4,379
5083,1,3,4,25
5084,1,3,4,311
5085,1,3,4,888
5086,1,3,4,204
5087,1,3,4,513
5088,1,3,4,944
5089,1,3,4,991
5090,1,3,4,513
5091,1,3,4,848
5092,1,3,4,903
5093,1,3,4,668
5094,1,3,4,325
5095,1,3,4,396
5096,1,3,4,87
5097,1,3,4,901
5098,1,3,4,457
5099,1,3,4,17
5100,1,3,4,406
5101,1,3,4,690
5102,1,3,4,721
5103,1,3,4,424
5104,1,3,4,651
5105,1,3,4,823
5106,1,3,4,948
5107,1,3,4,529
5108,1,3,4,288
5109,1,3,4,291
5110,1,3,4,592
5111,1,3,4,440
5112,1,3,4,837
5113,1,3,4,727
5114,1,3,4,721
5115,1,3,4,554
5116,1,3,4,232
5117,1,3,4,750
5118,1,3,4,687
5119,1,3,4,1
5120,1,3,4,109
5121,1,3,4,415
5122,1,3,4,389
5123,1,3,4,58
5124,1,3,4,62
5125,1,3,4,694
5126,1,3,4,54
5127,1,3,4,631
5128,1,3,4,992
5129,1,3,4,735
5130,1,3,4,570
5131,1,3,4,441
5132,1,3,4,942
5133,1,3,4,520
5134,1,3,4,878
5135,1,3,4,894
5136,1,3,4,676
5137,1,3,4,536
5138,1,3,4,968
5139,1,3,4,257
5140,1,3,4,176
5141,1,3,4,156
5142,1,3,4,521
5143,1,3,4,765
5144,1,3,4,531
5145,1,3,4,701
5146,1,3,4,5
5147,1,3,4,450
5148,1,3,4,276
5149,1,3,4,513
5150,1,3,4,309
5151,1,3,4,156
5152,1,3,4,632
5153,1,3,4,101
5154,1,3,4,268
5155,1,3,4,923
5156,1,3,4,397
5157,1,3,4,951
5158,1,3,4,981
5159,1,3,4,509
5160,1,3,4,241
5161,1,3,4,320
5162,1,3,4,922
5163,1,3,4,192
5164,1,3,4,541
5165,1,3,4,572
5166,1,3,4,526
5167,1,3,4,454
5168,1,3,4,327
